Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID
GPA.3369-7645-1351-23893,2021-12-01,1638323287,Charged,minsk,Unlock Character Manager (D20 Complete Reference),com.vansteinengroentjes.apps.ddcompletereference,inapp,unlockcharactermanager,USD,1.96,0.11,2.07,LAKE GENEVA,WI,53147,US,,
GPA.3325-4462-7144-19893,2021-12-01,1638324418,Charged,minsk,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.30,5.79,LAKE GENEVA,WI,53147,US,,
GPA.3386-1806-6170-86318,2021-12-01,1638330683,Charged,OnePlus7TTMO,Unlock Character Manager (D20 Complete Reference),com.vansteinengroentjes.apps.ddcompletereference,inapp,unlockcharactermanager,USD,1.96,0.14,2.10,DAYTON,OH,45449,US,,
GPA.3355-0634-1351-98460,2021-12-01,1638344202,Charged,minsk,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.31,3.80,Tucson,AZ,85705,US,,
GPA.3351-5673-3122-67736,2021-12-01,1638344236,Charged,minsk,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.48,5.97,Tucson,AZ,85705,US,,
GPA.3365-2588-8842-91290,2021-12-01,1638347900,Charged,bonito,Unlock Character Manager (D20 Complete Reference),com.vansteinengroentjes.apps.ddcompletereference,inapp,unlockcharactermanager,GBP,1.27,0.25,1.52,,,,GB,,
GPA.3389-6655-3794-81339,2021-12-01,1638350129,Charged,star2qltesq,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.00,3.49,UNINCORPORATED,AK,99654,US,,
GPA.3311-0142-6457-92656,2021-12-01,1638350143,Charged,star2qltesq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.00,5.49,UNINCORPORATED,AK,99654,US,,
GPA.3380-8702-9709-42176,2021-12-01,1638350966,Charged,j5y17lte,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,unlockcharactermanager,EUR,1.81,0.38,2.19,,,,ES,,
GPA.3343-4702-5432-38466,2021-12-01,1638372508,Charged,kukui_cheets,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,EUR,4.09,0.90,4.99,,,,IT,,
GPA.3305-8163-5342-14086,2021-12-01,1638373178,Charged,gta4l,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,unlockcharactermanager,GBP,1.57,0.32,1.89,,,,GB,,
GPA.3352-0988-9289-81540,2021-12-01,1638373241,Charged,gta4l,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,premium,GBP,1.41,0.28,1.69,,,,GB,,
GPA.3389-4126-6280-09904,2021-12-01,1638381477,Charged,OnePlus8VZW,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,premium,USD,2.49,0.15,2.64,CORBIN,KY,40701,US,,
GPA.3301-2233-9178-48525,2021-12-01,1638390763,Charged,cv7as,Unlock Character Manager (D20 Complete Reference),com.vansteinengroentjes.apps.ddcompletereference,inapp,unlockcharactermanager,USD,1.96,0.14,2.10,SAINT MARYS,OH,45885,US,,
GPA.3306-7348-7295-48550,2021-12-02,1638421041,Charged,OnePlus6T,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,dmtoolspf2,NZD,4.34,0.65,4.99,Tauraga,,3112,NZ,,
GPA.3371-9088-5191-57434,2021-12-02,1638421066,Charged,OnePlus6T,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,charpf2,NZD,6.95,1.04,7.99,Tauraga,,3112,NZ,,
GPA.3376-6320-1888-65020,2021-12-02,1638432197,Charged,aura,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.25,3.74,Lindon,UT,84042,US,,
GPA.3394-2029-3743-32532,2021-12-02,1638432357,Charged,aura,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.40,5.89,Lindon,UT,84042,US,,
GPA.3319-8033-9737-47036,2021-12-02,1638440809,Charged,surfna,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.17,3.66,Waianae,HI,96792,US,,
GPA.3304-0148-9974-68693,2021-12-02,1638481845,Charged,p3q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.37,5.86,BEAVERCREEK,OH,45432,US,,
GPA.3394-9099-4461-33182,2021-12-03,1638490120,Charged,p3q,"Unlock DM tools, Dice tools and remove ads. (D20 Complete Reference)",com.vansteinengroentjes.apps.ddcompletereference,inapp,premium,USD,2.49,0.18,2.67,HOOPER,UT,84067,US,,
GPA.3350-4500-6033-86998,2021-12-03,1638490135,Charged,p3q,Unlock Character Manager (D20 Complete Reference),com.vansteinengroentjes.apps.ddcompletereference,inapp,unlockcharactermanager,USD,1.96,0.15,2.11,HOOPER,UT,84067,US,,
GPA.3315-8718-1995-09776,2021-12-03,1638569524,Charged,p3q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.36,5.85,WALL TOWNSHIP,NJ,08724,US,,
GPA.3320-2518-7324-54841,2021-12-03,1638573138,Charged,cruiserlteatt,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.29,3.78,HOUSTON,TX,77373,US,,
GPA.3378-2221-1231-67531,2021-12-03,1638573158,Charged,cruiserlteatt,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.45,5.94,HOUSTON,TX,77373,US,,
GPA.3301-4403-7430-79705,2021-12-04,1638583791,Charged,blueline,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.25,3.74,Ogden,UT,84401,US,,
GPA.3333-1678-4114-47208,2021-12-04,1638592354,Charged,heroqlteatt,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.38,5.87,BALLSTON SPA,NY,12020,US,,
GPA.3345-4049-8504-91588,2021-12-04,1638615988,Charged,beyond0q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.40,5.89,LINCOLN,NE,68504,US,,
GPA.3361-2660-7093-86739,2021-12-04,1638617517,Charged,gta4xlwifi,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,premium,EUR,1.64,0.35,1.99,,,,NL,,
GPA.3360-4024-6373-14772,2021-12-04,1638619220,Charged,r8q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,GBP,3.49,0.70,4.19,,,,GB,,
GPA.3356-8478-2701-87669,2021-12-04,1638619266,Charged,r8q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,GBP,2.16,0.43,2.59,,,,GB,,
GPA.3338-4245-4767-68089,2021-12-04,1638621938,Charged,ASUS_P00J,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.33,5.82,ROSEVILLE,MI,48066,US,,
GPA.3341-3510-9198-17504,2021-12-04,1638633505,Charged,foles,"Unlock DM tools, Dice tools and remove ads. (D20 Complete Reference)",com.vansteinengroentjes.apps.ddcompletereference,inapp,premium,USD,2.49,0.20,2.69,UNINCORPORATED,NY,12083,US,,
GPA.3398-7172-3827-34582,2021-12-04,1638648095,Charged,p3q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.00,5.49,RICHMOND HILL,GA,31324,US,,
GPA.3364-6371-0355-15921,2021-12-04,1638648105,Charged,p3q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.00,3.49,RICHMOND HILL,GA,31324,US,,
GPA.3383-1846-4077-49261,2021-12-04,1638649639,Charged,r8q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.40,5.89,ROCKFORD,OH,45882,US,,
GPA.3364-8812-9325-08035,2021-12-04,1638653758,Charged,r8q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.25,3.74,TOLEDO,OH,43610,US,,
GPA.3383-1510-0066-66720,2021-12-04,1638653779,Charged,r8q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.40,5.89,TOLEDO,OH,43610,US,,
GPA.3364-9784-6145-49883,2021-12-04,1638657139,Charged,y2q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.25,3.74,CORTLAND,IL,60178,US,,
GPA.3324-0177-7296-78232,2021-12-05,1638674502,Charged,c2q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.00,3.49,Henderson,NV,89015,US,,
GPA.3358-2612-1333-01572,2021-12-05,1638678572,Charged,d1q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.17,3.66,THAYNE,WY,83127,US,,
GPA.3362-7130-8777-99570,2021-12-05,1638679056,Charged,d1q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.27,5.76,THAYNE,WY,83127,US,,
GPA.3393-1359-3269-62506,2021-12-05,1638679578,Charged,d2q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.17,3.66,STAR VALLEY RANCH,WY,83127,US,,
GPA.3304-3230-7706-91647,2021-12-05,1638679588,Charged,d2q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.27,5.76,STAR VALLEY RANCH,WY,83127,US,,
GPA.3358-2483-7470-91506,2021-12-05,1638682054,Charged,a71xq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.63,6.12,San Juan,,00936,PR,,
GPA.3306-1869-3426-44369,2021-12-05,1638699226,Charged,coral,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,AUD,7.26,0.73,7.99,,,7008,AU,,
GPA.3371-7189-0275-35676,2021-12-05,1638699247,Charged,coral,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,AUD,4.35,0.44,4.79,,,7008,AU,,
GPA.3373-7586-1549-46913,2021-12-05,1638703457,Charged,p3q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.00,5.49,Elgin,SC,29045,US,,
GPA.3301-7245-7841-60022,2021-12-05,1638723957,Charged,c1q,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,dmtoolspf2,USD,3.49,0.21,3.70,Bennington,VT,05201,US,,
GPA.3368-7470-4467-60428,2021-12-05,1638731063,Charged,a12s,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,DKK,17.60,4.40,22.00,,,,DK,,
GPA.3359-5307-0230-66818,2021-12-05,1638732737,Charged,q2q,Unlock Character Manager (D20 Complete Reference),com.vansteinengroentjes.apps.ddcompletereference,inapp,unlockcharactermanager,USD,1.96,0.00,1.96,Grand Junction,CO,81507,US,,
GPA.3368-9297-6349-09887,2021-12-05,1638733008,Charged,q2q,"Unlock DM tools, Dice tools and remove ads. (D20 Complete Reference)",com.vansteinengroentjes.apps.ddcompletereference,inapp,premium,USD,2.49,0.00,2.49,Grand Junction,CO,81507,US,,
GPA.3380-5620-0415-67330,2021-12-05,1638735710,Charged,winglm,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.21,3.70,MOUNT PENN,PA,19606,US,,
GPA.3367-9164-5970-20594,2021-12-06,1638751557,Charged,redfin,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.50,5.99,WIIITE IIOUSE,TN,37188,US,,
GPA.3388-0488-3636-84262,2021-12-06,1638776445,Charged,v350c,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,unlockcharactermanager,USD,1.99,0.00,1.99,UNINCORPORATED,CA,95602,US,,
GPA.3356-7144-6334-10438,2021-12-06,1638807196,Charged,crosshatch,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.22,3.71,Ajo,AZ,85321,US,,
GPA.3350-8083-0035-82077,2021-12-06,1638812343,Charged,o1q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.00,3.49,ORLANDO,FL,32828,US,,
GPA.3330-2082-9045-47728,2021-12-06,1638817078,Charged,ginna,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.00,3.49,SPRINGFIELD,MO,65802,US,,
GPA.3386-9536-3972-92534,2021-12-06,1638821662,Charged,starqltesq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.40,5.89,SOUTH SALT LAKE,UT,84119,US,,
GPA.3351-9480-8348-84681,2021-12-06,1638821697,Charged,starqltesq,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.25,3.74,SOUTH SALT LAKE,UT,84119,US,,
GPA.3391-7192-1608-00546,2021-12-06,1638825795,Charged,Miami_Pro,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,CAD,4.49,0.58,5.07,Vermilion Bay,ON,P0V2V0,CA,,
GPA.3343-8489-2905-14429,2021-12-06,1638828118,Charged,heroqltevzw,"Unlock DM tools, Dice tools and remove ads. (D20 Complete Reference)",com.vansteinengroentjes.apps.ddcompletereference,inapp,premium,USD,2.49,0.18,2.67,ROSELLE,IL,60172,US,,
GPA.3396-0444-6065-59598,2021-12-06,1638828148,Charged,heroqltevzw,Unlock Character Manager (D20 Complete Reference),com.vansteinengroentjes.apps.ddcompletereference,inapp,unlockcharactermanager,USD,1.96,0.13,2.09,ROSELLE,IL,60172,US,,
GPA.3391-9450-4759-55321,2021-12-07,1638838205,Charged,c1q,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,charpf2,USD,5.49,0.33,5.82,Bennington,VT,05201,US,,
GPA.3325-9107-4497-25452,2021-12-07,1638848378,Charged,rav,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,unlockcharactermanager,USD,1.99,0.10,2.09,Denver,CO,80211,US,,
GPA.3306-1256-5714-88430,2021-12-07,1638855801,Charged,d2xq2,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,dmtoolspf2,USD,3.49,0.00,3.49,WESTVILLE,OK,74965,US,,
GPA.3387-8538-0668-81040,2021-12-07,1638885576,Charged,begonia,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,EUR,4.19,0.80,4.99,,,,DE,,
GPA.3352-2760-7414-79863,2021-12-07,1638885585,Charged,begonia,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,EUR,2.51,0.48,2.99,,,,DE,,
GPA.3371-8216-1713-23526,2021-12-07,1638889851,Charged,crownqltesq,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.28,3.77,Schenectady,NY,12305,US,,
GPA.3352-3462-3048-05649,2021-12-07,1638902946,Charged,beyond0q,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,dmtoolspf2,USD,3.49,0.19,3.68,UNINCORPORATED,WI,53594,US,,
GPA.3341-1381-6448-36827,2021-12-07,1638902959,Charged,beyond0q,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,charpf2,USD,5.49,0.30,5.79,UNINCORPORATED,WI,53594,US,,
GPA.3338-6917-7336-24597,2021-12-07,1638920509,Charged,d2q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.48,5.97,LOVES PARK,IL,61111,US,,
GPA.3332-9963-8265-99059,2021-12-08,1638924827,Charged,r8q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.25,3.74,ROCKFORD,OH,45882,US,,
GPA.3343-5447-9602-55491,2021-12-08,1638963772,Charged,p3q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.33,5.82,CHARLESTOWN,MD,21903,US,,
GPA.3362-9151-5993-31934,2021-12-08,1638975201,Charged,beyond2q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.36,5.85,APPLE VALLEY,UT,84737,US,,
GPA.3344-3707-6833-56644,2021-12-08,1638979692,Charged,x1q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.49,5.98,GARDEN CITY,KS,67868,US,,
GPA.3312-7050-5448-34349,2021-12-09,1639015150,Charged,o1q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.23,3.72,Oregon,OH,43616,US,,
GPA.3365-2713-7513-18789,2021-12-09,1639043877,Charged,surya,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,dmtoolspf2,EUR,2.41,0.58,2.99,,,,GR,,
GPA.3341-6551-9321-49132,2021-12-09,1639046055,Charged,borneo,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.23,3.72,Rapid City,SD,57701,US,,
GPA.3328-8398-1600-03487,2021-12-09,1639066844,Charged,milletlteatt,"Unlock DM tools, Dice tools and remove ads. (D20 Complete Reference)",com.vansteinengroentjes.apps.ddcompletereference,inapp,premium,USD,2.49,0.00,2.49,BROKEN ARROW,OK,74012,US,,
GPA.3364-4886-9602-51116,2021-12-09,1639066855,Charged,milletlteatt,Unlock Character Manager (D20 Complete Reference),com.vansteinengroentjes.apps.ddcompletereference,inapp,unlockcharactermanager,USD,1.96,0.00,1.96,BROKEN ARROW,OK,74012,US,,
GPA.3357-0362-7432-18687,2021-12-09,1639072683,Charged,U325AC,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.24,3.73,ALVIN,TX,77511,US,,
GPA.3334-5557-2187-24834,2021-12-09,1639073426,Charged,P027,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.21,3.70,SCOTTS,MI,49088,US,,
GPA.3359-9105-6239-34580,2021-12-09,1639076784,Charged,o1q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.20,3.69,UNINCORPORATED,OH,45035,US,,
GPA.3304-4105-9851-16318,2021-12-09,1639088765,Charged,crownqltesq,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,premium,USD,2.49,0.00,2.49,Lawton,OK,73505,US,,
GPA.3359-1718-2482-20014,2021-12-09,1639088779,Charged,crownqltesq,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,unlockcharactermanager,USD,1.99,0.00,1.99,Lawton,OK,73505,US,,
GPA.3346-1039-7390-27831,2021-12-10,1639096003,Charged,gta2xlwifi,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,EUR,4.12,0.87,4.99,,,,NL,,
