Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID
GPA.3357-7697-1219-19074,2021-12-10,1639096032,Charged,gta2xlwifi,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,EUR,2.47,0.52,2.99,,,,NL,,
GPA.3331-1859-4219-68916,2021-12-10,1639111271,Charged,blueline,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.35,5.84,GLASTONBURY,CT,06033,US,,
GPA.3360-3998-4682-03922,2021-12-10,1639142550,Charged,a52xq,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.21,3.70,KENHORST,PA,19607,US,,
GPA.3313-8461-9595-17649,2021-12-10,1639154437,Charged,a51,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,unlockcharactermanager,USD,1.99,0.14,2.13,TOLEDO,OH,43613,US,,
GPA.3361-0496-8810-54548,2021-12-10,1639158070,Charged,a51x,Unlock Character Manager (D20 Complete Reference),com.vansteinengroentjes.apps.ddcompletereference,inapp,unlockcharactermanager,USD,1.96,0.00,1.96,CEDARVILLE,AR,72956,US,,
GPA.3304-3091-6104-41658,2021-12-10,1639168075,Charged,cruiserlteatt,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.00,5.49,JEFFERSON CITY,MO,65109,US,,
GPA.3366-0004-5972-27150,2021-12-11,1639189299,Charged,OnePlus8T,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,premium,GBP,1.41,0.28,1.69,,,,GB,,
GPA.3390-4950-9174-15734,2021-12-11,1639192843,Charged,beyond1q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.45,5.94,GLENDALE,AZ,85302,US,,
GPA.3384-1498-5957-99427,2021-12-11,1639206639,Charged,dream2qltesq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.00,5.49,UNINCORPORATED,KS,67401,US,,
GPA.3344-8066-5593-50815,2021-12-11,1639216917,Charged,coral,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.45,5.94,ARLINGTON,TX,76006,US,,
GPA.3342-3301-4730-22065,2021-12-11,1639217540,Charged,q2q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.00,5.49,NORFOLK,VA,23502,US,,
GPA.3397-9566-0049-45914,2021-12-11,1639236235,Charged,p3q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.00,5.49,BAKERSFIELD,CA,93313,US,,
GPA.3309-9994-9654-37861,2021-12-11,1639257063,Charged,a32x,Site Crawler,com.vansteinengroentjes.apps.sitecrawler,paidapp,,GBP,2.16,0.43,2.59,,,,GB,,
GPA.3343-2307-5414-30205,2021-12-11,1639257205,Charged,y2q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.00,3.49,LOGANVILLE,GA,30052,US,,
GPA.3331-3770-6913-85945,2021-12-12,1639269173,Charged,beyond0q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.34,5.83,GREEN VALLEY,AZ,85622,US,,
GPA.3318-9672-8486-78921,2021-12-12,1639271748,Charged,starqltesq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.45,5.94,ARLINGTON,TX,76006,US,,
GPA.3371-1854-0519-78950,2021-12-12,1639282260,Charged,dream2qltesq,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.00,3.49,UNINCORPORATED,KS,67401,US,,
GPA.3364-2481-0602-44164,2021-12-12,1639283688,Charged,t2q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.45,5.94,LUBBOCK,TX,79424,US,,
GPA.3397-3191-6906-08195,2021-12-12,1639283703,Charged,t2q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.29,3.78,LUBBOCK,TX,79424,US,,
GPA.3395-0509-9687-89368,2021-12-12,1639295790,Charged,crownqltesq,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.19,3.68,UNINCORPORATED,NE,68941,US,,
GPA.3310-0512-7900-07574,2021-12-12,1639295798,Charged,crownqltesq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.30,5.79,UNINCORPORATED,NE,68941,US,,
GPA.3386-1510-4314-07889,2021-12-12,1639298273,Charged,y2s,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,EUR,2.47,0.52,2.99,,,,NL,,
GPA.3321-4624-9301-39572,2021-12-12,1639302214,Charged,p3q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.43,5.92,ALBUQUERQUE,NM,87121,US,,
GPA.3362-5077-4584-51696,2021-12-12,1639302228,Charged,p3q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.28,3.77,ALBUQUERQUE,NM,87121,US,,
GPA.3362-3373-0643-19478,2021-12-12,1639309362,Charged,rav,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.00,3.49,HARTWELL,GA,30643,US,,
GPA.3308-5512-2019-39591,2021-12-12,1639327314,Charged,starqltesq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.38,5.87,Forest City,IA,50436,US,,
GPA.3370-2644-1732-82670,2021-12-12,1639327332,Charged,starqltesq,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.24,3.73,Forest City,IA,50436,US,,
GPA.3301-7596-2982-01163,2021-12-12,1639331082,Charged,c2q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.57,6.06,Seattle,WA,98126,US,,
GPA.3375-8736-4612-10421,2021-12-12,1639337316,Charged,U304AA,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.45,5.94,HEWITT,TX,76643,US,,
GPA.3369-5337-7968-17903,2021-12-12,1639337880,Charged,p3q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.56,6.05,Kent,WA,98031,US,,
GPA.3363-8652-2817-94928,2021-12-12,1639343520,Charged,winglm,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.33,5.82,MOUNT PENN,PA,19606,US,,
GPA.3350-2297-6303-69201,2021-12-12,1639348212,Charged,hero2qlteatt,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.00,5.49,Chula Vista,CA,91911,US,,
GPA.3373-0587-8150-96180,2021-12-12,1639348230,Charged,hero2qlteatt,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.00,3.49,Chula Vista,CA,91911,US,,
GPA.3349-1114-4535-13385,2021-12-12,1639349757,Charged,flame,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.38,5.87,CLARKSVILLE,IN,47150,US,,
GPA.3340-1836-6704-24071,2021-12-12,1639349764,Charged,bonito,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.24,3.73,ANDERSON,IN,46013,US,,
GPA.3349-4652-6611-97291,2021-12-12,1639349912,Charged,bonito,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.38,5.87,ANDERSON,IN,46013,US,,
GPA.3346-6008-9874-21517,2021-12-12,1639351642,Charged,hero2qlteatt,"Unlock DM tools, Dice tools and remove ads. (D20 Complete Reference)",com.vansteinengroentjes.apps.ddcompletereference,inapp,premium,USD,2.49,0.00,2.49,Chula Vista,CA,91911,US,,
GPA.3368-8718-0545-83834,2021-12-12,1639351655,Charged,hero2qlteatt,Unlock Character Manager (D20 Complete Reference),com.vansteinengroentjes.apps.ddcompletereference,inapp,unlockcharactermanager,USD,1.96,0.00,1.96,Chula Vista,CA,91911,US,,
GPA.3363-4434-5441-90002,2021-12-13,1639361495,Charged,foles,"Unlock DM tools, Dice tools and remove ads. (D20 Complete Reference)",com.vansteinengroentjes.apps.ddcompletereference,inapp,premium,USD,2.49,0.23,2.72,CLARKSVILLE,TN,37040,US,,
GPA.3301-9368-7078-19682,2021-12-13,1639361723,Charged,mdh10lm,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.33,5.82,Reading,PA,19602,US,,
GPA.3318-9672-8486-78921,2021-12-13,1639362443,Refund,starqltesq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,-0.45,-5.94,ARLINGTON,TX,76006,US,,
GPA.3340-9052-8423-41971,2021-12-13,1639362491,Charged,r8q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.33,5.82,Reading,PA,19605,US,,
GPA.3378-9438-8673-64930,2021-12-13,1639367899,Charged,a20p,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.00,3.49,CARTERVILLE,MO,64835,US,,
GPA.3325-1934-7676-37149,2021-12-13,1639368727,Charged,Elite_C55US,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.00,5.49,FRESNO,CA,93722,US,,
GPA.3357-0842-9794-85523,2021-12-13,1639407749,Charged,herolte,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,dmtoolspf2,NOK,22.40,5.60,28.00,,,,NO,,
GPA.3394-8087-7905-20815,2021-12-13,1639410605,Charged,guamna,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.32,3.81,SHREVEPORT,LA,71118,US,,
GPA.3323-7263-5482-29210,2021-12-13,1639410624,Charged,guamna,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.49,5.98,SHREVEPORT,LA,71118,US,,
GPA.3323-4725-7439-37206,2021-12-13,1639411542,Charged,guamna,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.36,5.85,Staunton,IL,62088,US,,
GPA.3385-3734-5217-84419,2021-12-13,1639417901,Charged,c2q,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,dmtoolspf2,USD,3.49,0.28,3.77,UNINCORPORATED,NY,13126,US,,
GPA.3329-8463-8254-85418,2021-12-13,1639424538,Charged,crownqltesq,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.31,3.80,KENT,WA,98042,US,,
GPA.3350-9680-7407-02901,2021-12-13,1639424574,Charged,crownqltesq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.48,5.97,KENT,WA,98042,US,,
GPA.3344-3534-2048-98589,2021-12-13,1639434633,Charged,acer_asgard,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,dmtoolspf2,EUR,2.51,0.48,2.99,,,,DE,,
GPA.3321-7367-7066-50219,2021-12-13,1639435966,Charged,a71xq,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,charpf2,USD,5.49,0.00,5.49,Wasilla,AK,99654,US,,
GPA.3362-0784-0499-90516,2021-12-13,1639436001,Charged,a71xq,Dungeon Master Tools (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,dmtoolspf2,USD,3.49,0.00,3.49,Wasilla,AK,99654,US,,
GPA.3350-1256-5182-76572,2021-12-13,1639438251,Charged,renoir,Mistrzostwa Europy 2012,com.droidbs.apps.ekapp2012,paidapp,,PLN,4.30,0.99,5.29,,,,PL,,
GPA.3398-2550-1522-70615,2021-12-14,1639444299,Charged,p3q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.38,5.87,CEDAR RAPIDS,IA,52402,US,,
GPA.3315-9396-3900-13424,2021-12-14,1639445185,Charged,sunfish,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.40,5.89,LINCOLN,NE,68521,US,,
GPA.3302-1488-4725-64993,2021-12-14,1639448961,Charged,OnePlusN100TMO,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.00,5.49,UNINCORPORATED,GA,30213,US,,
GPA.3334-9737-2609-97576,2021-12-14,1639450553,Charged,mdh50lm,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.44,5.93,CLEVELAND,OH,44119,US,,
GPA.3374-1254-6352-80751,2021-12-14,1639453441,Charged,starqltesq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.00,5.49,GUNNISON,CO,81230,US,,
GPA.3399-3680-8784-87679,2021-12-14,1639468645,Charged,greatqlte,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.00,3.49,MACON,GA,31210,US,,
GPA.3370-4599-7781-34904,2021-12-14,1639484942,Charged,starqltesq,"Unlock DM tools, Dice tools and remove ads. (D20 Complete Reference)",com.vansteinengroentjes.apps.ddcompletereference,inapp,premium,USD,2.49,0.17,2.66,BUFFALO,IA,52804,US,,
GPA.3366-8860-6618-43174,2021-12-14,1639484960,Charged,starqltesq,Unlock Character Manager (D20 Complete Reference),com.vansteinengroentjes.apps.ddcompletereference,inapp,unlockcharactermanager,USD,1.96,0.14,2.10,BUFFALO,IA,52804,US,,
GPA.3398-9704-7757-29406,2021-12-14,1639492103,Charged,oriole,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,AUD,7.26,0.73,7.99,,,2602,AU,,
GPA.3314-6540-9320-17880,2021-12-14,1639503861,Charged,bramble,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.23,3.72,UNINCORPORATED,OH,44491,US,,
GPA.3337-3198-7370-66095,2021-12-14,1639503876,Charged,bramble,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.37,5.86,UNINCORPORATED,OH,44491,US,,
GPA.3333-4889-5157-97429,2021-12-15,1639546454,Charged,d2q,Character Manager (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,unlockcharactermanager,USD,1.99,0.00,1.99,BALDWIN PARK,MO,64080,US,,
GPA.3369-8451-4417-03878,2021-12-15,1639546479,Charged,d2q,Pathfinder DM tools (Complete Reference for Pathfinder),com.vansteinengroentjes.apps.ddpf,inapp,premium,USD,2.49,0.00,2.49,BALDWIN PARK,MO,64080,US,,
GPA.3306-8304-9884-84232,2021-12-15,1639555178,Charged,cv7as,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.00,5.49,Ocala,FL,34470,US,,
GPA.3383-0990-8373-89185,2021-12-15,1639571838,Refund,Z3153,Unlock Character Manager (D20 Complete Reference),com.vansteinengroentjes.apps.ddcompletereference,inapp,unlockcharactermanager,USD,1.96,-0.16,-2.12,BURKBURNETT,TX,76354,US,,
GPA.3392-7598-4385-70596,2021-12-15,1639578904,Charged,redfin,"Unlock DM tools, Dice tools and remove ads. (D20 Complete Reference)",com.vansteinengroentjes.apps.ddcompletereference,inapp,premium,USD,2.49,0.09,2.58,Denver,CO,80247,US,,
GPA.3348-7806-3550-24030,2021-12-15,1639578937,Charged,redfin,Unlock Character Manager (D20 Complete Reference),com.vansteinengroentjes.apps.ddcompletereference,inapp,unlockcharactermanager,USD,1.96,0.07,2.03,Denver,CO,80247,US,,
GPA.3370-0881-8370-68461,2021-12-15,1639588654,Charged,crownqltesq,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.25,3.74,ALMA,TX,75119,US,,
GPA.3306-2566-6413-47465,2021-12-15,1639599360,Charged,b2q,Character Manager (Complete Reference for Pathfinder 2),com.vansteinengroentjes.pathfindertwo,inapp,charpf2,USD,5.49,0.36,5.85,GLOUCESTER CITY,NJ,08059,US,,
GPA.3365-9986-8622-97314,2021-12-15,1639599796,Charged,HWLYA,"Unlock DM tools, Dice tools and remove ads. (D20 Complete Reference)",com.vansteinengroentjes.apps.ddcompletereference,inapp,premium,GBP,2.24,0.45,2.69,,,,GB,,
GPA.3376-2329-7162-59729,2021-12-15,1639608068,Charged,kiev,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.31,3.80,BROOKLYN,NY,11234,US,,
GPA.3332-9604-8830-95572,2021-12-15,1639608951,Charged,kukui_cheets,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.30,3.79,MOSES LAKE,WA,98837,US,,
GPA.3313-9470-3283-53566,2021-12-15,1639609869,Charged,p3s,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.32,3.81,BLUFF CITY,TN,37686,US,,
GPA.3379-2460-4388-94917,2021-12-15,1639609891,Charged,p3s,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.50,5.99,BLUFF CITY,TN,37686,US,,
GPA.3386-4340-9920-01333,2021-12-15,1639612316,Charged,sofia,"Unlock DM tools, Dice tools and remove ads. (D20 Complete Reference)",com.vansteinengroentjes.apps.ddcompletereference,inapp,premium,USD,2.49,0.18,2.67,BULL VALLEY,IL,60012,US,,
GPA.3301-5989-9651-80122,2021-12-16,1639615812,Charged,a52xq,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.00,5.49,BELLA VISTA,AR,72714,US,,
GPA.3384-4680-9974-65080,2021-12-16,1639622779,Charged,a11q,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.33,5.82,HEBRON,KY,41048,US,,
GPA.3323-9871-7638-48223,2021-12-16,1639634708,Charged,sargo,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,USD,5.49,0.45,5.94,San Antonio,TX,78250,US,,
GPA.3313-8739-9930-90038,2021-12-16,1639634728,Charged,sargo,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.29,3.78,San Antonio,TX,78250,US,,
GPA.3311-9393-1159-34908,2021-12-16,1639640433,Charged,a52xq,"Unlock DM tools, Dice tools and remove ads. (D20 Complete Reference)",com.vansteinengroentjes.apps.ddcompletereference,inapp,premium,CAD,3.69,0.18,3.87,Brooks,AB,T1R 0B1,CA,,
GPA.3390-8764-2247-21473,2021-12-16,1639649469,Charged,OnePlus5T,Character Manager (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,unlockcharactermanager,EUR,4.12,0.87,4.99,,,,BE,,
GPA.3317-5723-0757-25430,2021-12-16,1639679563,Charged,r8q,DM Tools (Complete Reference for DnD 5),com.vansteinengroentjes.apps.ddfive,inapp,premium,USD,3.49,0.22,3.71,Minooka,IL,60447,US,,
